timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.current, pcie.link.width.current
2026/04/01 20:57:41.811, 109.05 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:41.911, 109.05 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:42.012, 109.05 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:42.112, 109.05 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:42.212, 109.05 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:42.312, 109.05 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:42.413, 109.05 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:42.513, 109.05 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:42.613, 109.05 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:42.714, 109.05 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:42.814, 105.98 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 20:57:42.914, 105.98 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 20:57:43.014, 105.98 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 20:57:43.115, 105.98 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 20:57:43.215, 105.98 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 20:57:43.315, 105.98 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 20:57:43.415, 105.98 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 20:57:43.516, 105.98 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 20:57:43.616, 105.98 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 20:57:43.716, 105.98 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 20:57:43.816, 65.01 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:43.917, 65.01 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:44.017, 65.01 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:44.117, 65.01 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:44.218, 65.01 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:44.318, 65.01 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:44.418, 65.01 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:44.518, 65.01 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:44.619, 65.01 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:44.719, 65.01 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:44.819, 24.99 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:44.919, 24.99 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:45.020, 24.99 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:45.120, 24.99 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:45.220, 24.99 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:45.320, 24.99 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:45.421, 24.99 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:45.521, 24.99 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:45.621, 24.99 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:45.721, 24.99 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:45.822, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:45.922, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:46.022, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:46.123, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:46.223, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:46.323, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:46.423, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:46.524, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:46.624, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:46.724, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:46.824, 22.63 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:46.925, 22.63 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:47.025, 22.63 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:47.125, 22.63 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:47.226, 22.63 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:47.326, 22.63 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:47.426, 22.63 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:47.526, 22.63 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:47.627, 22.63 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:47.727, 22.63 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:47.827, 22.60 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:47.927, 22.60 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:48.028, 22.60 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:48.128, 22.60 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:48.228, 22.60 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:48.328, 22.60 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:48.429, 22.60 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:48.529, 22.60 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:48.629, 22.60 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:48.730, 22.60 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:48.830, 22.51 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:48.930, 22.51 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:49.030, 22.51 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:49.130, 22.51 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:49.231, 22.51 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 20:57:49.331, 32.52 W, 0 %, 0 %, 19691 MiB, 3, 16
